# VietSentiWordNet v1.0.0 (1 June 2011)
# Copyright 2010 ISTI-CNR.
# All right reserved.
#
# VietSentiWordNet is distributed under the GNU publish licence
# http://www.gnu.org/licenses/gpl.html
#
# For any information about VietSentiWordNet:
# Web: https://sourceforge.net/projects/vietsentiwordne/
# -------
#
# Data format.
#
# VietSentiWordNet v1.0 is based on SentiWordNet version 3.0.
# SentiWordNet website: http://sentiwordnet.isti.cnr.it/
# The values PosScore and NegScore are the positivity and negativity
# score assigned by SentiWordNet to the synset.
# The objectivity score can be calculated as:
# ObjScore = 1 - (PosScore + NegScore)
# SynsetTerms column reports the terms, with sense number, belonging
# to the synset (separated by spaces).
# POS	ID	PosScore	NegScore	SynsetTerms	Gloss
a	000788564	0.125	0.5	ghê nhỉ#1	đanh đá, quá đáng trong việc gì; "cô ta cũng ghê nhỉ"
a	000788565	0.125	0	bình_thường mà#1	không có gì đặc biệt ; "chuyện ấy cũng bình thường mà"
v	000788567	0.5	0.125	tạo cơn sốt#1	tạo một sự kiện gây sự chú ý của nhiều người; "hàng khuyến mại tạo cơn sốt cho sinh viên"
v	000788568	0.125	0.5	không_phải dễ#1	cần bỏ ra công sức nhất định mới làm được; "công việc ấy không phải dễ"
v	000788569	0.5	0	tăng_lên#1	có xu hướng gia tăng so với bình thường; "hiệu quả tăng lên"
v	000788570	0.5	0	hàng_hiệu#1	đồ dùng (thường là quần áo, dày dép, v.v.) chính hiệu, được sản xuất ở những hãng có tên tuổi lớn ; "các đại gia ưa dùng hàng hiệu"
a	000788571	0.5	0.125	chuyện nhỏ#1	chuyện bình thường , có thể giải quyết; "đối với anh ấy đấy là chuyện nhỏ"
n	000788572	0.125	0.5	giá quá cao#1	cao hơn mức bình thường;"chiếc giầy có giá quá cao so với bình thường"
n	000788573	0.5	0	hiệu_năng#1	chỉ mức độ hiệu quả của công việc; "hiệu năng của công việc tương đối tốt"
a	000788574	0.125	0.5	mới gì đâu#1	cũ, đã xuất hiện; "cái túi này có mới gì đâu"
n	000788575	0	0.5	giá_đắt lắm#1	cao hơn so với mức bình thường; "đôi giày này giá đắt lắm"
r	000788576	0.5	0	không thèm#1	không cần, không để ý đến cái gì đó; "tôi không thèm để ý đến hắn"
v	000788577	0.5	0	chấn_chỉnh và chấm_dứt#1	cải thiện công việc nào đó;"tệ nạn này cần được chấn chỉnh và chấm dứt"
a	000788578	0.125	0.5	choai_choai#1	như choai (thường hàm ý chê) ; "thanh niên choai choai"
v	000788579	0.5	0	đừng buồn#1	khích lệ, động viên ai đó; "bạn đừng buồn"
v	000788580	0.6	0	thấu_hiểu#1	hiểu một cách sâu sắc , tường tận,; "tôi thấu hiểu nỗi khổ của anh ấy"
v	000788581	0.875	0	phấn_đấu#1	cố gắng, bền bỉ thực hiện nhằm đạt tới mục đích cao đẹp đã đề ra ; "phấn đấu thành học sinh giỏi"
v	000788582	0	0.5	đục_khoét của_công#1	bòn rút của cải, dựa vào quyền thế của mình ;"quan lại đục khoét của công"
v	000788583	0	0.675	giàu lên vì tham_nhũng#1	giàu có vì lợi dụng quyền hành tham ô, tham nhũng của dân; "một bộ phận quan lại giàu lên vì tham_nhũng"
v	000788584	0.5	0.125	đừng quá quan_tâm#1	không để ý; "Đừng quá quan tâm đến những chuyện dó"
v	000788585	0	0.675	ghét cay ghét_đắng#1	rất ghét; "tôi ghét cay ghét đắng nó"
v	000788586	0	0.5	chẳng việc_gì phải buồn#1	không đáng để buồn; "chẳng việc gì phải buồn về điều đó"
v	000788587	0	0.5	tính_toán#1	suy tính thiệt hơn cho cá nhân mình ; "cô ta hay tính toán thiệt hơn"
a	000788588	0.5	0.125	trọc_phú#1	người giàu có mà dốt nát, bần tiện ; "gã trọc phú"
a	000788589	0.5	0.125	thượng_lưu#1	tầng lớp trên, được coi là cao sang trong xã hội; phân biệt với trung lưu, hạ lưu ; "giới thượng lưu"
n	000788590	0.675	0	nhà_giàu#1	nhà có điều kiện về kinh tế; "nó là con nhà giàu"
a	000788591	0	0.5	thiển_cận#1	ông cạn, hời hợt, chỉ nhìn thấy cái gần, cái trước mắt, không biết nhìn xa trông rộng ;"đầu óc thiển cận"
a	000788592	0.125	0.5	cổ_hủ#1	cũ kĩ và quá lạc hậu ; "xóa bỏ những thủ tục cổ hủ lạc hậu"
a	000788593	0	0.5	khinh_người#1	thái độ không thân thiện , coi thường người khác; "cô ta có thái độ khinh người"
a	000788594	0	0.675	kênh_kiệu#1	làm cao tỏ vẻ hơn người; "cô ta có dáng kênh kiệu"
a	000788595	0.125	0.5	ủy mị#1	điệu đà, tỏ ra yếu ớt; "cô ta có vẻ ủy mị , thục nữ"
a	007031099	0	0.625	nhàm_chán#1	bị ảnh hưởng hoặc đánh dấu bằng tinh thần thấp; "bài văn nhàm chán"
a	011217577	0.625	0	giỏi_giang#1	giỏi, thành thạo; "buôn bán giỏi giang"
a	011217578	0	0.75	quá thất_vọng#1	mất hết hi vọng, không còn trông mong gì được nữa;" cô ấy quá thất vọng"
a	011217579	0	0.875	không_thể_nào chấp_nhận được#1	tệ hại đến mức không thể tưởng tượng được; "hành động không thể nào chấp nhận được"
a	011217580	0.625	0	chân#1	thật, đúng với hiện thực; "phân biệt chân với giả"
a	011217581	0.625	0	thiện#1	tốt, lành, hợp với đạo đức; "hành thiện tích đức cho đời"
a	011217582	0.625	0	mỹ#1	cái đẹp; "tác phẩm của ông hướng đến chân thiện mỹ"
a	011217583	0	0.5	lệch_lạc#1	không đúng, không ngay thẳng; "nó có tư tưởng lệch lạc"
a	011217584	0	0.5	bàng_hoàng#1	ngẩn người ra, choáng váng đến mức như không còn ý thức được gì nữa ; "bàng hoàng trước tin dữ"
a	011217585	0	0.875	đáng buồn#1	gây cảm giác không vui; "câu chuyện đáng buồn"
a	011217587	0.625	0	lôi_cuốn hơn#1	làm cho đến mức ham thích có thể lôi cuốn; "giọng văn cần phải lôi cuốn hơn"
a	011217588	0.875	0	uyên_bác#1	có kiến thức sâu rộng ; "nhà bác học uyên bác"
a	011217589	0.5	0	hùng_biện#1	nói hay, lập luận chặt chẽ, có sức thuyết phục mạnh mẽ đối với người nghe ; "cô ấy có tài hùng biện"
a	001937992	0	0.625	thấy xót_xa#1	thương tiếc sâu sắc , khó nguôi ; "cảnh tượng thật xót xa"
a	001937993	0	0.875	đau_lòng đến thế_nào#1	tột cùng của sự đau xót; "không biết cô ta sẽ đau lòng đến thế nào"
a	001937994	0	0.625	thật khủng_khiếp#1	hoảng sợ hoặc làm cho hoảng sợ ở mức rất cao; "tai họa thật khủng khiếp"
a	001937995	0	0.5	choáng_váng#1	ở trạng thái mất cảm giác về sự thăng bằng, cảm thấy mọi vật xung quanh như đang chao đảo ; "đầu óc choáng váng"
a	001937996	0.125	0.5	mỏng_manh#1	rất mỏng, gây cảm giác không đủ sức chịu đựng ; "hi vọng mỏng manh"
a	001937997	0	0.625	đích_đáng#1	tương xứng hoàn toàn với những gì tốt hay không tốt đã làm ra, gây ra ; "hình phạt đích đáng"
a	001937998	0	0.875	ác hơn_cả thú#1	quá ác độc; "hành động ác hơn cả thú"
a	001937999	0	0.625	tổn_thất nặng_nề#1	thiệt hại lớn ; "sau thảm họa động đất Nhật chịu tổn thất nặng nề"
a	001937920	0	0.625	xót_xa đau_lòng#1	cảm giác thương xót; "tôi thấy xót xa đau lòng"
a	001937921	0	0.875	không_còn nhân_tính#1	quá độc ác; "hành động không còn nhân tính"
a	001937922	0	0.625	thật tức chết đi đuợc#1	cảm giác tức giận tột cùng; "nó làm tôi thật tức chết đi được"
a	001937923	0	0.625	bức_xúc#1	hết sức cấp bách, đòi hỏi phải sớm được giải quyết ; "đây là vấn đề bức xúc cần được giải quyết"
a	001937924	0	0.875	vô nhân_tính#1	quá độc ác; "hành động vô nhân tính"
a	001937925	0	0.875	vô cùng tàn_ác#1	quá độc ác; "hành động vô cùng tàn ác với động vật"
a	001937926	0	0.625	không có tình_thương#1	không có tình cảm thương yêu, chia sẻ; "họ không có tình thương của con người"
a	001937927	0	0.75	ghét#1	không ưa thích, muốn tránh hoặc cảm thấy khó chịu khi phải tiếp xúc với một đối tượng nào đó ; "ghét kẻ giả dối"
a	001937928	0.875	0	yêu#1	có tình cảm thắm thiết dành riêng cho một người khác giới nào đó, muốn chung sống và cùng nhau gắn bó cuộc đời ; "họ yêu nhau suốt 4 năm rồi chia tay"
a	001937929	0.875	0	thích_thú #1	có cảm giác bằng lòng, cảm thấy một đòi hỏi nào đó được thoả mãn ; "nó lắng nghe một cách thích thứ"
v	001937930	0	0.5	a_dua#1	làm theo, bắt chước theo việc làm sai trái của người khác; "nó a dua theo bọn xấu"
a	001937931	0	0.75	ác_hiểm#1	nguy hiểm đáng sợ; "mưu mô ác hiểm"
a	001937932	0	0.5	ác_khẩu#1	hay nói những lời độc địa; "cô ta có tính ác khẩu nhưng không ác tâm"
a	001937933	0	0.5	ác_liệt#1	xấu tồi tệ, gây nhiều thiệt hại; "thời tiết ác liệt" 
v	001937934	0.5	0	ái_mộ#1	mến chuộng và kính trọng ; "nữ diễn viên được nhiều người ái mộ"
v	001937935	0	0.6	ám_sát#1	giết người (thường là nhân vật quan trọng) một cách bí mật, có mưu tính trước ; "tổng thống bị ám sát hụt"
v	001937936	0.125	0.5	an_phận#1	yên với phận của mình và cảnh sống hiện tại, không phấn đấu để có được một sự thay đổi ; "hắn cam chịu với cuộc sống nghèo khó"
a	001937937	0	0.5	ám_muội#1	không rõ ràng, có điều gì đó không chính đáng, phải giấu kín ; "hành động ám muội"
v	001937938	0.75	0	ái_ân#1	âu yếm và chung chăn gối với nhau; "họ đã có nhiều hành động ái ân với nhau"
n	001937939	0.25	0.5	ảo_tưởng#1	sự tưởng tượng (hướng về tương lai), dựa trên mong muốn, ước mơ, thoát li hiện thực ; "nó hay sống trong ảo tưởng"
v	001937940	0	0.5	ăn_đủ#1	hứng chịu hoàn toàn điều không hay hoặc thiệt hại về mình ; "xe gây tai nạn, tài xế bỏ chạy, mình chủ hàng ăn đủ"
v	001937941	0	0.5	ăn_hiếp#	ỷ thế mạnh bắt người khác phải chịu lép mà làm theo ý muốn của mình ; "nó cậy thế khỏe ăn hiếp yếu"
v	001937942	0.5	0	ăn_khách#1	bán được nhiều do được khách ưa chuộng ; "mặt hàng này đang rất ăn khách"
v	001937943	0.125	0.5	ăn_thua#1	đạt được kết quả hay có một tác dụng nào đó ; "làm như thế không ăn thua"
a	001937944	0	0.5	âm_thầm#1	lặng lẽ trong hoạt động, không tỏ ra cho người khác biết ; "chị đã âm thầm hi sinh tuổi trẻ của mình cho kháng chiến"
a	001937945	0.5	0	ấm_êm #1	(quan hệ trong gia đình) thuận hoà, tốt đẹp ; "gia đình ấm êm"
a	001937946	0.125	0.5	ẩm_ướt#1	ẩm, do thấm nhiều nước hoặc có chứa nhiều hơi nước; "nền nhà ẩm ướt"
a	001937947	0.25	0.5	ân_hận#1	băn khoăn, day dứt và tự trách mình đã để xảy ra việc không hay ; "hắn ân hận về những gì đã làm với cô ấy"
n	001937948	0.5	0	ân_nghĩa#1	tình nghĩa thắm thiết, gắn bó do có chịu ơn sâu với nhau ; "con cái có ân nghĩa với cha mẹ"
a	001937949	0.5	0.25	ẩn_nấp#1	giấu mình ở nơi kín đáo hoặc nơi có vật che chở; "xuống hầm ẩn nấp tránh nạn" 
n	001937950	0.5	0.25	ẩn_ý#1	ý kín đáo bên trong, vốn là cái chính muốn nói, nhưng không nói rõ, chỉ để ngầm hiểu ; "lời nói có ẩn ý"
v	001937951	0.25	0.5	ấp_úng#1	từ gợi tả cách nói không nên lời hoặc nói không gãy gọn, không rành mạch vì lúng túng ; "nó trả lòi ấp úng"
a	001937952	0	0.5	bạc_đãi#1	đối xử rẻ rúng (với cái lẽ ra phải được coi trọng); "hắn bạc đãi với người làm thuê" 
v	001937953	0.25	0.5	bãi_nhiệm#1	bãi bỏ chức vụ (thường là quan trọng) trong bộ máy nhà nước (của người nào đó) ; "thủ tướng bị bãi nhiệm"
v	001937954	0.25	0.25	bãi_bỏ#1	bỏ đi một cách chính thức, không còn giá trị thi hành nữa ; "nhà nước bãi bỏ một đạo luật"
v	001937955	0.125	0.5	bán_tháo#1	bán với giá thấp hơn hẳn giá thị trường, nhằm thu hồi vốn nhanh ; "công ty phải bán tháo lo hàng tồn kho"
v	001937956	0.25	0.5	bàng_quan#1	tự coi mình là người ngoài cuộc, coi là không dính líu đến mình ; "thái độ bàng quan vô trách nhiệm"
v	001937957	0.5	0.25	bảo_lãnh#1	bảo đảm cho (một cá nhân hoặc tổ chức) làm một việc hoặc hưởng một quyền lợi có gắn với nghĩa vụ, chịu trách nhiệm nếu (cá nhân hoặc tổ chức ấy) sau này không thực hiện nghĩa vụ ; "cô ấy được bảo lãnh ra tù"
a	001937958	0	0.25	bần_bật#1	(run, rung) mạnh, giật nẩy lên liên tiếp ; "sợ quá , tay chân run bần bật"
a	001937959	0.125	0.5	báo_oán#1	đáp lại bằng hành động tương xứng kẻ đã gây oán với mình ; "đền ân báo oán"
v	001937960	0.125	0.5	chần_chừ#1	do dự, chưa có quyết tâm để làm ngay việc gì ; "hắn có thái độ chần chừ"
a	001937961	0.75	0	chân_tình#1	có lòng thành thật, đầy nhiệt tình ; "một sự giúp đỡ chân tình"
a	001937962	0	0.25	chằng_chịt#1	thành nhiều đường, nhiều vết đan vào nhau dày đặc và không theo hàng lối nhất định ; "dây thép gai chằng chịt"
v	001937963	0.25	0.5	bày_vẽ#1	đặt ra cái không thiết thực hoặc không thật cần thiết; "nó cứ hay bày vẽ" 
v	001937964	0	0.5	châm_chọc#1	nói xói móc nhằm trêu chọc, làm cho người ta bực tức, khó chịu ; "giọng nói mỉa mai , châm chọc"
r	001937965	0.125	0.5	bập_bõm#1	một cách không chắc chắn và không đầy đủ, chỗ được chỗ không ; "tôi chỉ bập bõm được vài câu tiếng anh"
a	001937966	0.25	0.5	chằm_chằm#1	(cách nhìn) chăm chú, thẳng và lâu, không chớp mắt, thường có ý dò xét ; "nó nhìn chằm chằm vào tôi"
a	001937967	0	0.5	be_bét#1	(tình trạng sai sót, hư hỏng) nhiều và tồi tệ hết sức ; "nó tính sai be bét"
a	001937968	0.25	0.5	cấp_bách#1	căng thẳng, gay go, đòi hỏi phải hành động gấp, không thể chậm trễ ; "tình thế cấp bách"
a	001937969	0.5	0	cất_nhắc#1	nâng đỡ, đưa lên một chức vụ cao hơn ; "anh ta được cất nhăc vào vị trí trưởng phòng"
v	001937970	0.675	0	chăm_chút#1	trông nom, săn sóc tỉ mỉ, chu đáo; "nó rất biết chăm chút sắc đẹp"
v	001937971	0	0.5	chập_chờn#1	ở trạng thái khi ẩn khi hiện, khi tỏ khi mờ, khi rõ khi không ; "ánh đuốc chập chờn phía đằng xa"
a	001937972	0.5	0	hay#1	được đánh giá là có tác dụng gây được hứng thú hoặc cảm xúc tốt đẹp, dễ chịu ; "cô ấy hát hay"
a	001937973	0.6	0	tuyệt#1	đẹp, hay, tốt đến mức làm cho thích thú tột bậc, coi như không còn có thể đòi hỏi gì hơn ; "giọng ca thật tuyệt"
a	001937974	0	0.6	lười#1	ở trạng thái không thích, ngại làm việc, ít chịu cố gắng ; "nó lười suy nghĩ"
a	001937975	0.75	0	chăm#1	có sự chú ý thường xuyên làm công việc gì đó (thường là việc có ích) một cách đều đặn ; "đó là cô bé chăm học , chăm làm"
a	001937976	0.5	0	nghiêm_túc#1	có ý thức coi trọng đúng mức những yêu cầu đối với mình, biểu hiện ở thái độ, hành động ; "người Nhật có tác phong làm việc nghiêm túc"
v	001937977	0.5	0	thở_phào#1	thở ra một hơi dài vẻ khoan khoái, nhẹ nhõm vì đã trút được điều đè nặng trong lòng ; "nó thở phào nhẹ nhõm"
a	001937977	0.6	0	nhẹ_nhõm#1	có cảm giác thanh thản, khoan khoái, không còn bị vướng bận, bị đè nặng; "làm xong việc tôi thấy trong lòng nhẹ nhõm"
a	001937978	0.5	0	tối_ưu#1	tốt nhất, đưa lại hiệu quả tốt nhất ; "đó là lời giải tối ưu nhất"
a	001937979	0	0.6	tiêu_cực#1	không lành mạnh, có tác dụng không tốt đối với quá trình phát triển của xã hội ; "ngăn ngừa những tệ nạn tiêu cực"
v	001937980	0.5	0	cải_tiến#1	sửa đổi cho tiến bộ hơn; "cái tiến phương thức canh tác"
a	001937981	0.5	0	xinh#1	có hình dáng và những đường nét rất dễ coi, ưa nhìn (thường nói về trẻ em, phụ nữ trẻ) ; "em bé rất xinh"
a	001937982	0.6	0	xinh_xắn#1	xinh và rất ưa nhìn; "căn phòng xinh xắn" 
a	001937983	0.125	0.5	khờ#1	kém về trí khôn và sự tinh nhanh, không đủ khả năng suy xét để ứng phó với hoàn cảnh, để biết làm những gì nên làm ; "con bé hãy còn khờ"
a	001937984	0	0.75	ngu#1	rất kém về trí lực, không hiểu biết gì về cả những điều ai cũng hiểu, cũng biết ; "Rồng vàng tắm nước ao tù, Người khôn ở với người ngu bực mình." 
a	001937986	0.75	0	giỏi#1	có trình độ cao, đáng được khâm phục, khen ngợi ; "giáo viên dạy giỏi"
a	svx1937981	0	0.5	xấu#1 xấu_xí#1	có hình dáng và những đường nét rất khó coi (thường nói về đồ vật, đôi khi nói về ai đó) ; "cái máy trông rất xấu"
a	svx1937982	0	0.3	vung tay quá trán#1	
